Subject,Code,Event Type,Time,TTime,Condition,Decisions,Outcomes,Reaction Time,Stimuli_Order,High_Reward_Chosen,High_Loss_Chosen,m1_rp_all_fit_chosen_value,m2_rp_individual_fit_chosen_value,m3_rp_good_patients_chosen_value,Correct_Decisions
LN_VTA_5,trial_95_neu_31_f1_f2_acum_r21_l10_task_3_sess_3,Picture,[1463.12987778],[0],3,1,0,0.489815002,f1_f2,,,,,,1
LN_VTA_5,trial_96_neu_32_f2_f1_acum_r21_l10_task_3_sess_3,Picture,[1468.12842992],[0],3,2,0,0.869025396,f2_f1,,,,,,1
LN_VTA_5,trial_98_neu_33_f2_f1_acum_r21_l10_task_3_sess_3,Picture,[1478.12550684],[0],3,2,0,0.709341447,f2_f1,,,,,,1
LN_VTA_5,trial_99_neu_34_f2_f1_acum_r21_l10_task_3_sess_3,Picture,[1483.12400424],[0],3,2,0,0.567562826,f2_f1,,,,,,1
LN_VTA_5,trial_101_neu_35_f2_f1_acum_r21_l10_task_3_sess_3,Picture,[1493.12104808],[0],3,2,0,0.536888855,f2_f1,,,,,,1
LN_VTA_5,trial_106_neu_36_f1_f2_acum_r23_l11_task_3_sess_3,Picture,[1518.11364116],[0],3,1,0,0.64368946,f1_f2,,,,,,1
LN_VTA_5,trial_111_neu_37_f1_f2_acum_r24_l12_task_3_sess_3,Picture,[1543.12294638],[0],3,1,0,0.70209721,f1_f2,,,,,,1
LN_VTA_5,trial_112_neu_38_f2_f1_acum_r24_l12_task_3_sess_3,Picture,[1548.12149624],[0],3,2,0,0.464286651,f2_f1,,,,,,1
LN_VTA_5,trial_114_neu_39_f1_f2_acum_r25_l12_task_3_sess_3,Picture,[1558.13531267],[0],3,1,0,0.732785435,f1_f2,,,,,,1
LN_VTA_5,trial_116_neu_40_f2_f1_acum_r26_l12_task_3_sess_3,Picture,[1568.11555162],[0],3,2,0,0.658094878,f2_f1,,,,,,1
LN_VTA_5,trial_2_neu_1_f1_f2_acum_r1_l0_task_3_sess_4,Picture,[1775.28771722],[0],3,1,0,0.577266029,f1_f2,,,,,,1
LN_VTA_5,trial_4_neu_2_f1_f2_acum_r1_l1_task_3_sess_4,Picture,[1785.28477513],[0],3,1,0,0.565541564,f1_f2,,,,,,1
LN_VTA_5,trial_5_neu_3_f2_f1_acum_r1_l1_task_3_sess_4,Picture,[1790.29994933],[0],3,2,0,0.528880967,f2_f1,,,,,,1
LN_VTA_5,trial_7_neu_4_f1_f2_acum_r1_l2_task_3_sess_4,Picture,[1800.29699964],[0],3,1,0,0.505386423,f1_f2,,,,,,1
LN_VTA_5,trial_9_neu_5_f2_f1_acum_r1_l3_task_3_sess_4,Picture,[1810.29404462],[0],3,2,0,0.655280124,f2_f1,,,,,,1
LN_VTA_5,trial_10_neu_6_f2_f1_acum_r1_l3_task_3_sess_4,Picture,[1815.29256939],[0],3,2,0,0.53499265,f2_f1,,,,,,1
LN_VTA_5,trial_16_neu_7_f2_f1_acum_r4_l3_task_3_sess_4,Picture,[1845.30034997],[0],3,2,0,0.527367348,f2_f1,,,,,,1
LN_VTA_5,trial_20_neu_8_f2_f1_acum_r5_l3_task_3_sess_4,Picture,[1865.29460035],[0],3,2,0,0.657058493,f2_f1,,,,,,1
LN_VTA_5,trial_23_neu_9_f1_f2_acum_r6_l3_task_3_sess_4,Picture,[1880.29007926],[0],3,1,0,0.495009847,f1_f2,,,,,,1
LN_VTA_5,trial_24_neu_10_f1_f2_acum_r6_l3_task_3_sess_4,Picture,[1885.28856564],[0],3,1,0,0.577267359,f1_f2,,,,,,1
LN_VTA_5,trial_28_neu_11_f2_f1_acum_r6_l4_task_3_sess_4,Picture,[1905.29930504],[0],3,2,0,0.562077763,f2_f1,,,,,,1
LN_VTA_5,trial_31_neu_12_f1_f2_acum_r7_l5_task_3_sess_4,Picture,[1920.29489494],[0],3,1,0,0.687305215,f1_f2,,,,,,1
LN_VTA_5,trial_34_neu_13_f1_f2_acum_r8_l5_task_3_sess_4,Picture,[1935.29046774],[0],3,1,0,0.513220409,f1_f2,,,,,,1
LN_VTA_5,trial_38_neu_14_f2_f1_acum_r9_l6_task_3_sess_4,Picture,[1955.28455846],[0],3,2,0,0.490908783,f2_f1,,,,,,1
LN_VTA_5,trial_41_neu_15_f1_f2_acum_r10_l6_task_3_sess_4,Picture,[1970.28010731],[0],3,1,0,0.69447856,f1_f2,,,,,,1
LN_VTA_5,trial_42_neu_16_f2_f1_acum_r10_l6_task_3_sess_4,Picture,[1975.29531535],[0],3,2,0,0.47714462,f2_f1,,,,,,1
LN_VTA_5,trial_45_neu_17_f2_f1_acum_r10_l6_task_3_sess_4,Picture,[1990.29097139],[0],3,2,0,0.845503294,f2_f1,,,,,,1
LN_VTA_5,trial_47_neu_18_f1_f2_acum_r10_l6_task_3_sess_4,Picture,[2000.30459624],[0],3,1,0,0.560062202,f1_f2,,,,,,1
LN_VTA_5,trial_49_neu_19_f2_f1_acum_r10_l6_task_3_sess_4,Picture,[2010.30165035],[0],3,2,0,0.539670159,f2_f1,,,,,,1
LN_VTA_5,trial_53_neu_20_f1_f2_acum_r11_l6_task_3_sess_4,Picture,[2030.29574069],[0],3,1,0,0.544534304,f1_f2,,,,,,1
LN_VTA_5,trial_62_neu_21_f1_f2_acum_r15_l7_task_3_sess_4,Picture,[2075.2824876],[0],3,1,0,0.505009539,f1_f2,,,,,,1
LN_VTA_5,trial_64_neu_22_f1_f2_acum_r15_l8_task_3_sess_4,Picture,[2085.2961706],[0],3,1,0,0.588891094,f1_f2,,,,,,1
LN_VTA_5,trial_65_neu_23_f2_f1_acum_r15_l8_task_3_sess_4,Picture,[2090.29468816],[0],3,2,0,0.583391966,f2_f1,,,,,,1
LN_VTA_5,trial_67_neu_24_f1_f2_acum_r15_l9_task_3_sess_4,Picture,[2100.29179358],[0],3,1,0,0.650371886,f1_f2,,,,,,1
LN_VTA_5,trial_69_neu_25_f2_f1_acum_r15_l10_task_3_sess_4,Picture,[2110.30548457],[0],3,2,0,0.477180161,f2_f1,,,,,,1
LN_VTA_5,trial_70_neu_26_f2_f1_acum_r15_l10_task_3_sess_4,Picture,[2115.28731962],[0],3,2,0,0.50672709,f2_f1,,,,,,1
LN_VTA_5,trial_76_neu_27_f2_f1_acum_r18_l10_task_3_sess_4,Picture,[2145.29511236],[0],3,2,0,0.765557642,f2_f1,,,,,,1
LN_VTA_5,trial_80_neu_28_f2_f1_acum_r19_l10_task_3_sess_4,Picture,[2165.28921564],[0],3,2,0,0.936297624,f2_f1,,,,,,1
LN_VTA_5,trial_83_neu_29_f1_f2_acum_r20_l10_task_3_sess_4,Picture,[2180.30152529],[0],3,1,0,0.510822071,f1_f2,,,,,,1
LN_VTA_5,trial_84_neu_30_f1_f2_acum_r20_l10_task_3_sess_4,Picture,[2185.28331967],[0],3,1,0,0.563072715,f1_f2,,,,,,1
LN_VTA_5,trial_88_neu_31_f2_f1_acum_r20_l11_task_3_sess_4,Picture,[2205.29405982],[0],3,2,0,0.430362314,f2_f1,,,,,,1
LN_VTA_5,trial_91_neu_32_f1_f2_acum_r21_l12_task_3_sess_4,Picture,[2220.28968052],[0],3,1,0,0.713633898,f1_f2,,,,,,1
LN_VTA_5,trial_94_neu_33_f1_f2_acum_r22_l13_task_3_sess_4,Picture,[2235.30183964],[0],3,1,0,0.508664917,f1_f2,,,,,,1
LN_VTA_5,trial_98_neu_34_f2_f1_acum_r23_l14_task_3_sess_4,Picture,[2255.2960083],[0],3,2,0,0.527115142,f2_f1,,,,,,1
LN_VTA_5,trial_101_neu_35_f1_f2_acum_r24_l14_task_3_sess_4,Picture,[2270.30830008],[0],3,1,0,0.692053805,f1_f2,,,,,,1
LN_VTA_5,trial_102_neu_36_f2_f1_acum_r24_l14_task_3_sess_4,Picture,[2275.29005949],[0],3,2,0,0.894758059,f2_f1,,,,,,1
LN_VTA_5,trial_105_neu_37_f2_f1_acum_r24_l14_task_3_sess_4,Picture,[2290.30229084],[0],3,2,0,0.545004886,f2_f1,,,,,,1
LN_VTA_5,trial_107_neu_38_f1_f2_acum_r24_l14_task_3_sess_4,Picture,[2300.29933735],[0],3,1,0,0.58904371,f1_f2,,,,,,1
LN_VTA_5,trial_109_neu_39_f2_f1_acum_r24_l15_task_3_sess_4,Picture,[2310.27974582],[0],3,2,0,0.496227546,f2_f1,,,,,,1
LN_VTA_5,trial_113_neu_40_f1_f2_acum_r25_l15_task_3_sess_4,Picture,[2330.29050119],[0],3,1,0,0.542474269,f1_f2,,,,,,1
LN_VTA_6,trial_1_neu_1_f1_f2_acum_r0_l0_task_1_sess_1,Picture,[10971.92480778],[0],3,1,0,1.190537797,f1_f2,,,,,,1
LN_VTA_6,trial_2_neu_2_f2_f1_acum_r0_l0_task_1_sess_1,Picture,[10976.90664111],[0],3,2,0,0.904544748,f2_f1,,,,,,1
LN_VTA_6,trial_4_neu_3_f1_f2_acum_r0_l0_task_1_sess_1,Picture,[10986.92042881],[0],3,1,0,0.919897968,f1_f2,,,,,,1
LN_VTA_6,trial_5_neu_4_f1_f2_acum_r0_l0_task_1_sess_1,Picture,[10991.91902844],[0],3,2,0,0.755407676,f1_f2,,,,,,2
LN_VTA_6,trial_13_neu_5_f2_f1_acum_r2_l1_task_1_sess_1,Picture,[11031.90766211],[0],3,2,0,1.113513404,f2_f1,,,,,,1
LN_VTA_6,trial_17_neu_6_f1_f2_acum_r3_l2_task_1_sess_1,Picture,[11051.90198464],[0],3,2,0,1.095631248,f1_f2,,,,,,2
LN_VTA_6,trial_19_neu_7_f1_f2_acum_r4_l2_task_1_sess_1,Picture,[11061.9158267],[0],3,2,0,0.977208979,f1_f2,,,,,,2
LN_VTA_6,trial_20_neu_8_f1_f2_acum_r4_l2_task_1_sess_1,Picture,[11066.89772236],[0],3,1,0,1.248106909,f1_f2,,,,,,1
LN_VTA_6,trial_22_neu_9_f1_f2_acum_r4_l2_task_1_sess_1,Picture,[11076.91174003],[0],3,2,0,1.197065021,f1_f2,,,,,,2
LN_VTA_6,trial_23_neu_10_f1_f2_acum_r4_l2_task_1_sess_1,Picture,[11081.92687411],[0],3,1,0,1.166574868,f1_f2,,,,,,1
LN_VTA_6,trial_24_neu_11_f2_f1_acum_r4_l2_task_1_sess_1,Picture,[11086.9087713],[0],3,2,0,1.093716395,f2_f1,,,,,,1
LN_VTA_6,trial_26_neu_12_f2_f1_acum_r4_l2_task_1_sess_1,Picture,[11096.90592534],[0],3,1,0,0.985743805,f2_f1,,,,,,2
LN_VTA_6,trial_31_neu_14_f2_f1_acum_r4_l4_task_1_sess_1,Picture,[11121.89889275],[0],3,2,0,0.796793197,f2_f1,,,,,,1
LN_VTA_6,trial_39_neu_15_f1_f2_acum_r6_l6_task_1_sess_1,Picture,[11161.90410419],[0],3,2,0,1.102114947,f1_f2,,,,,,2
LN_VTA_6,trial_41_neu_16_f2_f1_acum_r6_l6_task_1_sess_1,Picture,[11171.91789455],[0],3,1,0,0.822556373,f2_f1,,,,,,2
LN_VTA_6,trial_43_neu_17_f2_f1_acum_r7_l6_task_1_sess_1,Picture,[11181.91521052],[0],3,1,0,1.164207483,f2_f1,,,,,,2
LN_VTA_6,trial_45_neu_18_f2_f1_acum_r7_l6_task_1_sess_1,Picture,[11191.91223305],[0],3,1,0,1.306836337,f2_f1,,,,,,2
LN_VTA_6,trial_46_neu_19_f2_f1_acum_r7_l6_task_1_sess_1,Picture,[11196.910884],[0],3,1,0,1.013401116,f2_f1,,,,,,2
LN_VTA_6,trial_57_neu_20_f2_f1_acum_r10_l7_task_1_sess_1,Picture,[11251.91188068],[0],3,1,0,1.35649212,f2_f1,,,,,,2
LN_VTA_6,trial_61_neu_21_f1_f2_acum_r10_l7_task_1_sess_1,Picture,[11271.90621233],[0],3,2,0,1.334891824,f1_f2,,,,,,2
LN_VTA_6,trial_65_neu_24_f1_f2_acum_r11_l7_task_1_sess_1,Picture,[11291.90051016],[0],3,1,0,0.888434519,f1_f2,,,,,,1
LN_VTA_6,trial_73_neu_25_f2_f1_acum_r13_l9_task_1_sess_1,Picture,[11331.92247499],[0],3,1,0,1.421212042,f2_f1,,,,,,2
LN_VTA_6,trial_77_neu_26_f1_f2_acum_r14_l10_task_1_sess_1,Picture,[11351.91680436],[0],3,2,0,1.343300069,f1_f2,,,,,,2
LN_VTA_6,trial_79_neu_27_f1_f2_acum_r15_l10_task_1_sess_1,Picture,[11361.91401277],[0],3,1,0,1.01471519,f1_f2,,,,,,1
LN_VTA_6,trial_80_neu_28_f1_f2_acum_r15_l10_task_1_sess_1,Picture,[11366.91262115],[0],3,1,0,0.786234615,f1_f2,,,,,,1
LN_VTA_6,trial_82_neu_29_f1_f2_acum_r15_l10_task_1_sess_1,Picture,[11376.90989759],[0],3,1,0,0.910734995,f1_f2,,,,,,1
LN_VTA_6,trial_83_neu_30_f1_f2_acum_r15_l10_task_1_sess_1,Picture,[11381.90828817],[0],3,1,0,0.980619222,f1_f2,,,,,,1
LN_VTA_6,trial_84_neu_31_f2_f1_acum_r15_l10_task_1_sess_1,Picture,[11386.9235378],[0],3,1,0,1.314368977,f2_f1,,,,,,2
LN_VTA_6,trial_86_neu_32_f2_f1_acum_r15_l11_task_1_sess_1,Picture,[11396.90402398],[0],3,2,0,1.003600873,f2_f1,,,,,,1
LN_VTA_6,trial_87_neu_33_f1_f2_acum_r15_l11_task_1_sess_1,Picture,[11401.91944924],[0],3,1,0,1.150069505,f1_f2,,,,,,1
LN_VTA_6,trial_91_neu_34_f2_f1_acum_r16_l12_task_1_sess_1,Picture,[11421.91360072],[0],3,1,0,1.471597844,f2_f1,,,,,,2
LN_VTA_6,trial_99_neu_35_f1_f2_acum_r18_l13_task_1_sess_1,Picture,[11461.91912233],[0],3,1,0,0.978405216,f1_f2,,,,,,1
LN_VTA_6,trial_103_neu_37_f2_f1_acum_r19_l13_task_1_sess_1,Picture,[11481.91325975],[0],3,1,0,1.298344655,f2_f1,,,,,,2
LN_VTA_6,trial_105_neu_38_f2_f1_acum_r19_l14_task_1_sess_1,Picture,[11491.9104347],[0],3,1,0,1.361432914,f2_f1,,,,,,2
LN_VTA_6,trial_106_neu_39_f2_f1_acum_r19_l14_task_1_sess_1,Picture,[11496.90900089],[0],3,1,0,1.383698419,f2_f1,,,,,,2
LN_VTA_6,trial_117_neu_40_f2_f1_acum_r23_l15_task_1_sess_1,Picture,[11551.91006637],[0],3,1,0,1.439907274,f2_f1,,,,,,2
LN_VTA_6,trial_9_neu_2_f2_f1_acum_r1_l2_task_1_sess_2,Picture,[11765.9659238],[0],3,2,0,1.240235963,f2_f1,,,,,,1
LN_VTA_6,trial_10_neu_3_f1_f2_acum_r1_l2_task_1_sess_2,Picture,[11770.96453788],[0],3,1,0,0.733732497,f1_f2,,,,,,1
LN_VTA_6,trial_16_neu_4_f1_f2_acum_r3_l3_task_1_sess_2,Picture,[11800.95603043],[0],3,1,0,1.002346858,f1_f2,,,,,,1
LN_VTA_6,trial_18_neu_5_f1_f2_acum_r3_l3_task_1_sess_2,Picture,[11810.96982155],[0],3,2,0,1.028219318,f1_f2,,,,,,2
LN_VTA_6,trial_22_neu_6_f1_f2_acum_r4_l3_task_1_sess_2,Picture,[11830.96419996],[0],3,2,0,0.968179809,f1_f2,,,,,,2
LN_VTA_6,trial_24_neu_7_f1_f2_acum_r4_l3_task_1_sess_2,Picture,[11840.96134982],[0],3,2,0,1.03060704,f1_f2,,,,,,2
LN_VTA_6,trial_26_neu_8_f2_f1_acum_r4_l3_task_1_sess_2,Picture,[11850.95849664],[0],3,1,0,0.898330933,f2_f1,,,,,,2
LN_VTA_6,trial_30_neu_9_f2_f1_acum_r6_l3_task_1_sess_2,Picture,[11870.9527671],[0],3,1,0,0.713834757,f2_f1,,,,,,2
LN_VTA_6,trial_33_neu_10_f2_f1_acum_r7_l4_task_1_sess_2,Picture,[11885.9485242],[0],3,2,0,0.938967048,f2_f1,,,,,,1
LN_VTA_6,trial_37_neu_11_f1_f2_acum_r8_l5_task_1_sess_2,Picture,[11905.95954919],[0],3,2,0,1.054459354,f1_f2,,,,,,2
LN_VTA_6,trial_43_neu_12_f2_f1_acum_r9_l8_task_1_sess_2,Picture,[11935.96766475],[0],3,2,0,1.146963358,f2_f1,,,,,,1
LN_VTA_6,trial_45_neu_13_f2_f1_acum_r10_l8_task_1_sess_2,Picture,[11945.96481613],[0],3,2,0,1.06328288,f2_f1,,,,,,1
LN_VTA_6,trial_46_neu_14_f2_f1_acum_r10_l8_task_1_sess_2,Picture,[11950.96339562],[0],3,2,0,0.932626273,f2_f1,,,,,,1
LN_VTA_6,trial_47_neu_15_f2_f1_acum_r10_l8_task_1_sess_2,Picture,[11955.96198804],[0],3,2,0,0.52647628,f2_f1,,,,,,1
LN_VTA_6,trial_48_neu_16_f1_f2_acum_r10_l8_task_1_sess_2,Picture,[11960.96065078],[0],3,1,0,0.842320691,f1_f2,,,,,,1
LN_VTA_6,trial_50_neu_17_f1_f2_acum_r10_l8_task_1_sess_2,Picture,[11970.97440199],[0],3,1,0,0.777304085,f1_f2,,,,,,1
LN_VTA_6,trial_52_neu_18_f2_f1_acum_r11_l8_task_1_sess_2,Picture,[11980.95494518],[0],3,2,0,0.769581006,f2_f1,,,,,,1
LN_VTA_6,trial_54_neu_19_f1_f2_acum_r11_l9_task_1_sess_2,Picture,[11990.9687306],[0],3,1,0,1.174134686,f1_f2,,,,,,1
LN_VTA_6,trial_59_neu_20_f2_f1_acum_r13_l9_task_1_sess_2,Picture,[12015.96168166],[0],3,2,0,0.893216234,f2_f1,,,,,,1
LN_VTA_6,trial_61_neu_21_f1_f2_acum_r13_l9_task_1_sess_2,Picture,[12025.97542907],[0],3,1,0,1.410216512,f1_f2,,,,,,1
LN_VTA_6,trial_69_neu_22_f2_f1_acum_r14_l13_task_1_sess_2,Picture,[12065.98076861],[0],3,2,0,1.146613077,f2_f1,,,,,,1
LN_VTA_6,trial_70_neu_23_f1_f2_acum_r14_l13_task_1_sess_2,Picture,[12070.96268062],[0],3,1,0,0.984213443,f1_f2,,,,,,1
LN_VTA_6,trial_78_neu_25_f1_f2_acum_r16_l13_task_1_sess_2,Picture,[12110.96801902],[0],3,1,0,0.991882926,f1_f2,,,,,,1
LN_VTA_6,trial_82_neu_26_f1_f2_acum_r17_l13_task_1_sess_2,Picture,[12130.96234611],[0],3,1,0,0.805196121,f1_f2,,,,,,1
LN_VTA_6,trial_84_neu_27_f1_f2_acum_r17_l13_task_1_sess_2,Picture,[12140.95950776],[0],3,1,0,0.899568032,f1_f2,,,,,,1
LN_VTA_6,trial_86_neu_28_f2_f1_acum_r17_l13_task_1_sess_2,Picture,[12150.97338213],[0],3,2,0,0.890296155,f2_f1,,,,,,1
LN_VTA_6,trial_90_neu_29_f2_f1_acum_r19_l13_task_1_sess_2,Picture,[12170.9675948],[0],3,2,0,1.093878896,f2_f1,,,,,,1
LN_VTA_6,trial_93_neu_30_f2_f1_acum_r20_l14_task_1_sess_2,Picture,[12185.9633348],[0],3,2,0,1.391690814,f2_f1,,,,,,1
LN_VTA_6,trial_97_neu_31_f1_f2_acum_r21_l15_task_1_sess_2,Picture,[12205.97433737],[0],3,1,0,0.925808638,f1_f2,,,,,,1
LN_VTA_6,trial_105_neu_33_f2_f1_acum_r23_l16_task_1_sess_2,Picture,[12245.97968413],[0],3,2,0,1.257667677,f2_f1,,,,,,1
LN_VTA_6,trial_106_neu_34_f2_f1_acum_r23_l16_task_1_sess_2,Picture,[12250.96157827],[0],3,2,0,0.80792804,f2_f1,,,,,,1
LN_VTA_6,trial_110_neu_37_f1_f2_acum_r23_l16_task_1_sess_2,Picture,[12270.95591791],[0],3,1,0,0.819894965,f1_f2,,,,,,1
LN_VTA_6,trial_112_neu_38_f2_f1_acum_r24_l16_task_1_sess_2,Picture,[12280.96969953],[0],3,2,0,0.699410168,f2_f1,,,,,,1
LN_VTA_6,trial_114_neu_39_f1_f2_acum_r24_l17_task_1_sess_2,Picture,[12290.96685927],[0],3,1,0,0.787741029,f1_f2,,,,,,1
LN_VTA_6,trial_119_neu_40_f2_f1_acum_r27_l17_task_1_sess_2,Picture,[12315.97643791],[0],3,2,0,0.983573702,f2_f1,,,,,,1
LN_VTA_6,trial_2_neu_1_f1_f2_acum_r0_l0_task_1_sess_3,Picture,[12458.0195313],[0],3,1,0,0.926043552,f1_f2,,,,,,1
LN_VTA_6,trial_4_neu_2_f2_f1_acum_r0_l0_task_1_sess_3,Picture,[12468.01666976],[0],3,2,0,1.078592387,f2_f1,,,,,,1
LN_VTA_6,trial_12_neu_3_f1_f2_acum_r2_l1_task_1_sess_3,Picture,[12508.02197889],[0],3,2,0,1.103215014,f1_f2,,,,,,2
LN_VTA_6,trial_13_neu_4_f1_f2_acum_r2_l1_task_1_sess_3,Picture,[12513.02053558],[0],3,2,0,0.952982627,f1_f2,,,,,,2
LN_VTA_6,trial_16_neu_5_f1_f2_acum_r3_l1_task_1_sess_3,Picture,[12528.01630713],[0],3,2,0,1.224487798,f1_f2,,,,,,2
LN_VTA_6,trial_19_neu_6_f1_f2_acum_r5_l1_task_1_sess_3,Picture,[12543.01203573],[0],3,2,0,0.763521519,f1_f2,,,,,,2
LN_VTA_6,trial_22_neu_7_f1_f2_acum_r5_l2_task_1_sess_3,Picture,[12558.00778181],[0],3,1,0,1.105868248,f1_f2,,,,,,1
LN_VTA_6,trial_27_neu_8_f2_f1_acum_r6_l2_task_1_sess_3,Picture,[12583.01735018],[0],3,2,0,0.996315121,f2_f1,,,,,,1
LN_VTA_6,trial_35_neu_11_f1_f2_acum_r8_l3_task_1_sess_3,Picture,[12623.02263574],[0],3,2,0,0.787122384,f1_f2,,,,,,2
LN_VTA_6,trial_36_neu_12_f2_f1_acum_r8_l3_task_1_sess_3,Picture,[12628.02123994],[0],3,1,0,0.887240754,f2_f1,,,,,,2
LN_VTA_6,trial_38_neu_13_f2_f1_acum_r8_l4_task_1_sess_3,Picture,[12638.01840615],[0],3,1,0,1.248895467,f2_f1,,,,,,2
LN_VTA_6,trial_39_neu_14_f2_f1_acum_r8_l4_task_1_sess_3,Picture,[12643.03366719],[0],3,1,0,0.833314898,f2_f1,,,,,,2
LN_VTA_6,trial_41_neu_15_f2_f1_acum_r8_l4_task_1_sess_3,Picture,[12653.01413779],[0],3,1,0,1.033990864,f2_f1,,,,,,2
LN_VTA_6,trial_46_neu_16_f1_f2_acum_r9_l5_task_1_sess_3,Picture,[12678.02377116],[0],3,1,0,1.448607641,f1_f2,,,,,,1
LN_VTA_6,trial_51_neu_17_f1_f2_acum_r10_l6_task_1_sess_3,Picture,[12703.01657664],[0],3,2,0,1.359475488,f1_f2,,,,,,2
LN_VTA_6,trial_52_neu_18_f2_f1_acum_r10_l6_task_1_sess_3,Picture,[12708.01513864],[0],3,2,0,1.212428694,f2_f1,,,,,,1
LN_VTA_6,trial_54_neu_19_f1_f2_acum_r11_l6_task_1_sess_3,Picture,[12718.02895067],[0],3,1,0,0.920452753,f1_f2,,,,,,1
LN_VTA_6,trial_64_neu_22_f2_f1_acum_r13_l8_task_1_sess_3,Picture,[12768.03145224],[0],3,2,0,0.452777743,f2_f1,,,,,,1
LN_VTA_6,trial_72_neu_23_f1_f2_acum_r15_l9_task_1_sess_3,Picture,[12808.03673628],[0],3,2,0,1.186040222,f1_f2,,,,,,2
LN_VTA_6,trial_73_neu_24_f1_f2_acum_r15_l9_task_1_sess_3,Picture,[12813.0186787],[0],3,2,0,0.899871368,f1_f2,,,,,,2
LN_VTA_6,trial_76_neu_25_f1_f2_acum_r16_l9_task_1_sess_3,Picture,[12828.03111279],[0],3,1,0,1.175028537,f1_f2,,,,,,1
LN_VTA_6,trial_87_neu_28_f2_f1_acum_r18_l9_task_1_sess_3,Picture,[12883.03226455],[0],3,2,0,1.136501516,f2_f1,,,,,,1
LN_VTA_6,trial_92_neu_29_f2_f1_acum_r20_l9_task_1_sess_3,Picture,[12908.02503544],[0],3,2,0,0.673746774,f2_f1,,,,,,1
LN_VTA_6,trial_94_neu_30_f2_f1_acum_r20_l9_task_1_sess_3,Picture,[12918.03900787],[0],3,2,0,0.842896382,f2_f1,,,,,,1
LN_VTA_6,trial_98_neu_33_f2_f1_acum_r20_l9_task_1_sess_3,Picture,[12938.03316962],[0],3,2,0,0.475184843,f2_f1,,,,,,1
LN_VTA_6,trial_99_neu_34_f2_f1_acum_r20_l9_task_1_sess_3,Picture,[12943.01511546],[0],3,2,0,0.440225244,f2_f1,,,,,,1
LN_VTA_6,trial_101_neu_35_f2_f1_acum_r20_l9_task_1_sess_3,Picture,[12953.02890733],[0],3,2,0,0.583601793,f2_f1,,,,,,1
LN_VTA_6,trial_106_neu_36_f1_f2_acum_r22_l10_task_1_sess_3,Picture,[12978.02180556],[0],3,1,0,1.160782415,f1_f2,,,,,,1
LN_VTA_6,trial_111_neu_37_f1_f2_acum_r22_l11_task_1_sess_3,Picture,[13003.03155639],[0],3,2,0,1.016482746,f1_f2,,,,,,2
LN_VTA_6,trial_112_neu_38_f2_f1_acum_r22_l11_task_1_sess_3,Picture,[13008.02997851],[0],3,2,0,1.164477938,f2_f1,,,,,,1
LN_VTA_6,trial_114_neu_39_f1_f2_acum_r23_l11_task_1_sess_3,Picture,[13018.02714016],[0],3,2,0,1.24337214,f1_f2,,,,,,2
LN_VTA_6,trial_116_neu_40_f2_f1_acum_r24_l11_task_1_sess_3,Picture,[13028.0411335],[0],3,2,0,0.476140273,f2_f1,,,,,,1
LN_VTA_7,trial_1_neu_1_f1_f2_acum_r0_l0_task_2_sess_1,Picture,11985.63753,[0],3,2,0,0.836776557,f1_f2,,,,,,2
LN_VTA_7,trial_2_neu_2_f2_f1_acum_r0_l0_task_2_sess_1,Picture,11990.63593,[0],3,2,0,0.533996878,f2_f1,,,,,,1
LN_VTA_7,trial_4_neu_3_f1_f2_acum_r1_l0_task_2_sess_1,Picture,12000.633,[0],3,2,0,0.771648121,f1_f2,,,,,,2
LN_VTA_7,trial_5_neu_4_f1_f2_acum_r1_l0_task_2_sess_1,Picture,12005.63157,[0],3,2,0,0.658758782,f1_f2,,,,,,2
LN_VTA_7,trial_19_neu_7_f1_f2_acum_r4_l1_task_2_sess_1,Picture,12075.64449,[0],3,2,0,1.120432945,f1_f2,,,,,,2
LN_VTA_7,trial_20_neu_8_f1_f2_acum_r4_l1_task_2_sess_1,Picture,12080.64299,[0],3,1,0,0.645701773,f1_f2,,,,,,1
LN_VTA_7,trial_22_neu_9_f1_f2_acum_r4_l1_task_2_sess_1,Picture,12090.6401,[0],3,2,0,0.994579156,f1_f2,,,,,,2
LN_VTA_7,trial_23_neu_10_f1_f2_acum_r4_l1_task_2_sess_1,Picture,12095.63867,[0],3,1,0,0.970257008,f1_f2,,,,,,1
LN_VTA_7,trial_24_neu_11_f2_f1_acum_r4_l1_task_2_sess_1,Picture,12100.63718,[0],3,2,0,1.038146802,f2_f1,,,,,,1
LN_VTA_7,trial_26_neu_12_f2_f1_acum_r4_l1_task_2_sess_1,Picture,12110.63426,[0],3,1,0,1.351877453,f2_f1,,,,,,2
LN_VTA_7,trial_27_neu_13_f1_f2_acum_r4_l1_task_2_sess_1,Picture,12115.63283,[0],3,2,0,0.908790237,f1_f2,,,,,,2
LN_VTA_7,trial_31_neu_14_f2_f1_acum_r5_l1_task_2_sess_1,Picture,12135.64364,[0],3,1,0,0.489985065,f2_f1,,,,,,2
LN_VTA_7,trial_43_neu_17_f2_f1_acum_r8_l3_task_2_sess_1,Picture,12195.64284,[0],3,2,0,1.061480836,f2_f1,,,,,,1
LN_VTA_7,trial_45_neu_18_f2_f1_acum_r8_l3_task_2_sess_1,Picture,12205.64006,[0],3,2,0,0.487553649,f2_f1,,,,,,1
