Subject,Code,Event Type,Time,TTime,Condition,Decisions,Outcomes,Reaction Time,Stimuli_Order,High_Reward_Chosen,High_Loss_Chosen,m1_rp_all_fit_chosen_value,m2_rp_individual_fit_chosen_value,m3_rp_good_patients_chosen_value,correct decisions
LN_VTA_5,trial_69_los_26_f2_f1_acum_r15_l9_task_3_sess_3,Picture,[1333.11829985],[0],2,1,0,0.553939686,f2_f1,,0.0,,,,2
LN_VTA_5,trial_80_los_27_f2_f1_acum_r19_l9_task_3_sess_3,Picture,[1388.11877652],[0],2,1,0,0.736295229,f2_f1,,0.0,,,,2
LN_VTA_5,trial_81_los_28_f1_f2_acum_r19_l9_task_3_sess_3,Picture,[1393.11728608],[0],2,2,0,0.546471181,f1_f2,,0.0,,,,2
LN_VTA_5,trial_83_los_29_f1_f2_acum_r19_l9_task_3_sess_3,Picture,[1403.11429572],[0],2,2,0,0.541639726,f1_f2,,0.0,,,,2
LN_VTA_5,trial_90_los_30_f1_f2_acum_r21_l9_task_3_sess_3,Picture,[1438.12062197],[0],2,2,-1,0.60253419,f1_f2,,0.0,,,,2
LN_VTA_5,trial_91_los_31_f2_f1_acum_r21_l10_task_3_sess_3,Picture,[1443.11914827],[0],2,1,0,0.791446913,f2_f1,,0.0,,,,2
LN_VTA_5,trial_93_los_32_f1_f2_acum_r21_l10_task_3_sess_3,Picture,[1453.1328328],[0],2,2,0,0.669363394,f1_f2,,0.0,,,,2
LN_VTA_5,trial_97_los_33_f1_f2_acum_r21_l10_task_3_sess_3,Picture,[1473.12699537],[0],2,2,0,0.861084978,f1_f2,,0.0,,,,2
LN_VTA_5,trial_103_los_34_f2_f1_acum_r22_l10_task_3_sess_3,Picture,[1503.11809725],[0],2,1,-1,0.702217326,f2_f1,,0.0,,,,2
LN_VTA_5,trial_105_los_35_f2_f1_acum_r23_l11_task_3_sess_3,Picture,[1513.11514337],[0],2,1,0,0.494707275,f2_f1,,0.0,,,,2
LN_VTA_5,trial_108_los_36_f1_f2_acum_r24_l11_task_3_sess_3,Picture,[1528.12737928],[0],2,2,-1,0.655730751,f1_f2,,0.0,,,,2
LN_VTA_5,trial_109_los_37_f1_f2_acum_r24_l12_task_3_sess_3,Picture,[1533.12590102],[0],2,2,0,0.63165292,f1_f2,,0.0,,,,2
LN_VTA_5,trial_118_los_39_f1_f2_acum_r26_l12_task_3_sess_3,Picture,[1578.12927758],[0],2,2,-1,0.591766095,f1_f2,,0.0,,,,2
LN_VTA_5,trial_119_los_40_f2_f1_acum_r26_l13_task_3_sess_3,Picture,[1583.12779209],[0],2,1,-1,0.626049641,f2_f1,,0.0,,,,2
LN_VTA_5,trial_3_los_1_f2_f1_acum_r1_l0_task_3_sess_4,Picture,[1780.302888],[0],2,1,-1,0.486471128,f2_f1,,0.0,,,,2
LN_VTA_5,trial_6_los_2_f2_f1_acum_r1_l1_task_3_sess_4,Picture,[1795.29844635],[0],2,2,-1,0.661317305,f2_f1,,1.0,,,,1
LN_VTA_5,trial_8_los_3_f1_f2_acum_r1_l2_task_3_sess_4,Picture,[1805.27887042],[0],2,2,-1,0.495522812,f1_f2,,0.0,,,,2
LN_VTA_5,trial_15_los_4_f2_f1_acum_r4_l3_task_3_sess_4,Picture,[1840.28516551],[0],2,1,0,0.700031854,f2_f1,,0.0,,,,2
LN_VTA_5,trial_19_los_5_f1_f2_acum_r5_l3_task_3_sess_4,Picture,[1860.29595166],[0],2,2,0,0.64181074,f1_f2,,0.0,,,,2
LN_VTA_5,trial_22_los_6_f1_f2_acum_r6_l3_task_3_sess_4,Picture,[1875.29158641],[0],2,2,0,0.64435181,f1_f2,,0.0,,,,2
LN_VTA_5,trial_25_los_7_f1_f2_acum_r6_l3_task_3_sess_4,Picture,[1890.30374972],[0],2,2,0,0.560492112,f1_f2,,0.0,,,,2
LN_VTA_5,trial_26_los_8_f2_f1_acum_r6_l3_task_3_sess_4,Picture,[1895.28561024],[0],2,1,0,0.537140112,f2_f1,,0.0,,,,2
LN_VTA_5,trial_27_los_9_f2_f1_acum_r6_l3_task_3_sess_4,Picture,[1900.28412475],[0],2,1,-1,0.511459715,f2_f1,,0.0,,,,2
LN_VTA_5,trial_30_los_10_f2_f1_acum_r7_l4_task_3_sess_4,Picture,[1915.29637207],[0],2,1,-1,0.604252692,f2_f1,,0.0,,,,2
LN_VTA_5,trial_32_los_11_f2_f1_acum_r7_l5_task_3_sess_4,Picture,[1925.29341895],[0],2,1,0,0.872068409,f2_f1,,0.0,,,,2
LN_VTA_5,trial_36_los_12_f1_f2_acum_r9_l5_task_3_sess_4,Picture,[1945.30414846],[0],2,2,-1,0.625000903,f1_f2,,0.0,,,,2
LN_VTA_5,trial_43_los_13_f2_f1_acum_r10_l6_task_3_sess_4,Picture,[1980.29387547],[0],2,1,0,0.767087986,f2_f1,,0.0,,,,2
LN_VTA_5,trial_44_los_14_f1_f2_acum_r10_l6_task_3_sess_4,Picture,[1985.29236489],[0],2,2,0,0.442690783,f1_f2,,0.0,,,,2
LN_VTA_5,trial_48_los_15_f1_f2_acum_r10_l6_task_3_sess_4,Picture,[2005.2864617],[0],2,2,0,0.620173249,f1_f2,,0.0,,,,2
LN_VTA_5,trial_51_los_16_f1_f2_acum_r10_l6_task_3_sess_4,Picture,[2020.28201549],[0],2,2,0,0.721514638,f1_f2,,0.0,,,,2
LN_VTA_5,trial_55_los_17_f1_f2_acum_r12_l6_task_3_sess_4,Picture,[2040.29281571],[0],2,2,-1,0.702846417,f1_f2,,0.0,,,,2
LN_VTA_5,trial_56_los_18_f2_f1_acum_r12_l7_task_3_sess_4,Picture,[2045.29131159],[0],2,1,0,0.530946894,f2_f1,,0.0,,,,2
LN_VTA_5,trial_57_los_19_f2_f1_acum_r12_l7_task_3_sess_4,Picture,[2050.28987324],[0],2,1,0,0.464039196,f2_f1,,0.0,,,,2
LN_VTA_5,trial_59_los_20_f1_f2_acum_r13_l7_task_3_sess_4,Picture,[2060.28690035],[0],2,2,0,0.577413133,f1_f2,,0.0,,,,2
LN_VTA_5,trial_63_los_21_f2_f1_acum_r15_l7_task_3_sess_4,Picture,[2080.28096295],[0],2,1,-1,0.670102909,f2_f1,,0.0,,,,2
LN_VTA_5,trial_66_los_22_f2_f1_acum_r15_l8_task_3_sess_4,Picture,[2095.29321369],[0],2,2,-1,1.217114233,f2_f1,,1.0,,,,1
LN_VTA_5,trial_68_los_23_f1_f2_acum_r15_l9_task_3_sess_4,Picture,[2105.29029744],[0],2,2,-1,0.481805783,f1_f2,,0.0,,,,2
LN_VTA_5,trial_75_los_24_f2_f1_acum_r18_l10_task_3_sess_4,Picture,[2140.29658797],[0],2,1,0,0.64491115,f2_f1,,0.0,,,,2
LN_VTA_5,trial_79_los_25_f1_f2_acum_r19_l10_task_3_sess_4,Picture,[2160.29072089],[0],2,2,0,0.517732187,f1_f2,,0.0,,,,2
LN_VTA_5,trial_82_los_26_f1_f2_acum_r20_l10_task_3_sess_4,Picture,[2175.30290283],[0],2,2,0,0.613688863,f1_f2,,0.0,,,,2
LN_VTA_5,trial_85_los_27_f1_f2_acum_r20_l10_task_3_sess_4,Picture,[2190.29848817],[0],2,2,0,0.468360346,f1_f2,,0.0,,,,2
LN_VTA_5,trial_86_los_28_f2_f1_acum_r20_l10_task_3_sess_4,Picture,[2195.29698823],[0],2,1,0,0.404430471,f2_f1,,0.0,,,,2
LN_VTA_5,trial_87_los_29_f2_f1_acum_r20_l10_task_3_sess_4,Picture,[2200.29553695],[0],2,1,-1,0.570809011,f2_f1,,0.0,,,,2
LN_VTA_5,trial_90_los_30_f2_f1_acum_r21_l11_task_3_sess_4,Picture,[2215.29110899],[0],2,1,-1,0.708620938,f2_f1,,0.0,,,,2
LN_VTA_5,trial_92_los_31_f2_f1_acum_r21_l12_task_3_sess_4,Picture,[2225.28815435],[0],2,2,-1,0.463943977,f2_f1,,1.0,,,,1
LN_VTA_5,trial_96_los_32_f1_f2_acum_r23_l13_task_3_sess_4,Picture,[2245.29888957],[0],2,2,-1,0.502852005,f1_f2,,0.0,,,,2
LN_VTA_5,trial_103_los_33_f2_f1_acum_r24_l14_task_3_sess_4,Picture,[2280.28859567],[0],2,1,0,0.665867474,f2_f1,,0.0,,,,2
LN_VTA_5,trial_108_los_35_f1_f2_acum_r24_l14_task_3_sess_4,Picture,[2305.29783475],[0],2,1,-1,0.413581746,f1_f2,,1.0,,,,1
LN_VTA_5,trial_111_los_36_f1_f2_acum_r24_l15_task_3_sess_4,Picture,[2320.29345848],[0],2,2,0,0.560990444,f1_f2,,0.0,,,,2
LN_VTA_5,trial_115_los_37_f1_f2_acum_r26_l15_task_3_sess_4,Picture,[2340.30418762],[0],2,2,-1,0.459301629,f1_f2,,0.0,,,,2
LN_VTA_5,trial_116_los_38_f2_f1_acum_r26_l16_task_3_sess_4,Picture,[2345.30268578],[0],2,1,0,0.53334314,f2_f1,,0.0,,,,2
LN_VTA_5,trial_117_los_39_f2_f1_acum_r26_l16_task_3_sess_4,Picture,[2350.28456074],[0],2,1,0,0.55312928,f2_f1,,0.0,,,,2
LN_VTA_5,trial_119_los_40_f1_f2_acum_r27_l16_task_3_sess_4,Picture,[2360.29828367],[0],2,2,0,0.875905482,f1_f2,,0.0,,,,2
LN_VTA_6,trial_8_los_2_f1_f2_acum_r1_l0_task_1_sess_1,Picture,[11006.91476274],[0],2,1,0,0.918930184,f1_f2,,1.0,,,,1
LN_VTA_6,trial_10_los_4_f2_f1_acum_r1_l0_task_1_sess_1,Picture,[11016.91193503],[0],2,2,-1,0.870488503,f2_f1,,1.0,,,,1
LN_VTA_6,trial_14_los_6_f1_f2_acum_r2_l1_task_1_sess_1,Picture,[11036.90628798],[0],2,1,-1,0.912764264,f1_f2,,1.0,,,,1
LN_VTA_6,trial_21_los_8_f2_f1_acum_r4_l2_task_1_sess_1,Picture,[11071.91319171],[0],2,2,0,1.013468968,f2_f1,,1.0,,,,1
LN_VTA_6,trial_25_los_9_f2_f1_acum_r4_l2_task_1_sess_1,Picture,[11091.90729377],[0],2,1,0,1.06633467,f2_f1,,0.0,,,,2
LN_VTA_6,trial_28_los_10_f2_f1_acum_r4_l2_task_1_sess_1,Picture,[11106.90302351],[0],2,2,-1,1.062662145,f2_f1,,1.0,,,,1
LN_VTA_6,trial_30_los_11_f1_f2_acum_r4_l3_task_1_sess_1,Picture,[11116.916861],[0],2,1,-1,1.102711355,f1_f2,,1.0,,,,1
LN_VTA_6,trial_32_los_12_f2_f1_acum_r4_l4_task_1_sess_1,Picture,[11126.91406218],[0],2,2,-1,1.00276404,f2_f1,,1.0,,,,1
LN_VTA_6,trial_36_los_13_f1_f2_acum_r6_l5_task_1_sess_1,Picture,[11146.90841094],[0],2,1,-1,1.051357578,f1_f2,,1.0,,,,1
LN_VTA_6,trial_40_los_15_f2_f1_acum_r6_l6_task_1_sess_1,Picture,[11166.90266011],[0],2,2,0,1.074623558,f2_f1,,1.0,,,,1
LN_VTA_6,trial_44_los_16_f2_f1_acum_r7_l6_task_1_sess_1,Picture,[11186.91374744],[0],2,1,0,1.040531202,f2_f1,,0.0,,,,2
LN_VTA_6,trial_55_los_18_f2_f1_acum_r10_l6_task_1_sess_1,Picture,[11241.91474602],[0],2,1,0,1.41097105,f2_f1,,0.0,,,,2
LN_VTA_6,trial_56_los_19_f1_f2_acum_r10_l6_task_1_sess_1,Picture,[11246.93011995],[0],2,2,-1,1.192298511,f1_f2,,0.0,,,,2
LN_VTA_6,trial_59_los_20_f1_f2_acum_r10_l7_task_1_sess_1,Picture,[11261.92567408],[0],2,2,0,1.023777811,f1_f2,,0.0,,,,2
LN_VTA_6,trial_66_los_21_f2_f1_acum_r11_l7_task_1_sess_1,Picture,[11296.91580921],[0],2,1,-1,0.918234185,f2_f1,,0.0,,,,2
LN_VTA_6,trial_68_los_22_f1_f2_acum_r12_l8_task_1_sess_1,Picture,[11306.9129777],[0],2,2,0,1.237925596,f1_f2,,0.0,,,,2
LN_VTA_6,trial_69_los_23_f1_f2_acum_r12_l8_task_1_sess_1,Picture,[11311.91149599],[0],2,2,0,1.224729554,f1_f2,,0.0,,,,2
LN_VTA_6,trial_70_los_24_f2_f1_acum_r12_l8_task_1_sess_1,Picture,[11316.91008689],[0],2,1,0,1.296588883,f2_f1,,0.0,,,,2
LN_VTA_6,trial_71_los_25_f1_f2_acum_r12_l8_task_1_sess_1,Picture,[11321.90866791],[0],2,2,-1,0.868114086,f1_f2,,0.0,,,,2
LN_VTA_6,trial_74_los_26_f1_f2_acum_r13_l9_task_1_sess_1,Picture,[11336.92107653],[0],2,1,-1,1.120139078,f1_f2,,1.0,,,,1
LN_VTA_6,trial_75_los_27_f1_f2_acum_r13_l10_task_1_sess_1,Picture,[11341.90316871],[0],2,1,0,0.955890352,f1_f2,,1.0,,,,1
LN_VTA_6,trial_81_los_28_f2_f1_acum_r15_l10_task_1_sess_1,Picture,[11371.91112766],[0],2,2,0,1.245641074,f2_f1,,1.0,,,,1
LN_VTA_6,trial_85_los_29_f2_f1_acum_r15_l10_task_1_sess_1,Picture,[11391.92228607],[0],2,2,-1,0.94320025,f2_f1,,1.0,,,,1
LN_VTA_6,trial_88_los_30_f2_f1_acum_r15_l11_task_1_sess_1,Picture,[11406.91786414],[0],2,2,-1,1.168248724,f2_f1,,1.0,,,,1
LN_VTA_6,trial_90_los_31_f1_f2_acum_r16_l12_task_1_sess_1,Picture,[11416.9150638],[0],2,2,0,1.252667204,f1_f2,,0.0,,,,2
LN_VTA_6,trial_92_los_32_f2_f1_acum_r16_l12_task_1_sess_1,Picture,[11426.9122224],[0],2,1,-1,1.096860744,f2_f1,,0.0,,,,2
LN_VTA_6,trial_97_los_34_f1_f2_acum_r18_l13_task_1_sess_1,Picture,[11451.90512557],[0],2,2,0,0.726021391,f1_f2,,0.0,,,,2
LN_VTA_6,trial_100_los_35_f2_f1_acum_r18_l13_task_1_sess_1,Picture,[11466.90081844],[0],2,2,0,1.203162519,f2_f1,,1.0,,,,1
LN_VTA_6,trial_104_los_36_f2_f1_acum_r19_l13_task_1_sess_1,Picture,[11486.91184837],[0],2,2,-1,1.190877054,f2_f1,,1.0,,,,1
LN_VTA_6,trial_115_los_38_f2_f1_acum_r23_l14_task_1_sess_1,Picture,[11541.91301115],[0],2,1,0,1.213777549,f2_f1,,0.0,,,,2
LN_VTA_6,trial_116_los_39_f1_f2_acum_r23_l14_task_1_sess_1,Picture,[11546.91149942],[0],2,2,-1,1.004746363,f1_f2,,0.0,,,,2
LN_VTA_6,trial_119_los_40_f1_f2_acum_r24_l15_task_1_sess_1,Picture,[11561.90718354],[0],2,2,0,0.932641858,f1_f2,,0.0,,,,2
LN_VTA_6,trial_3_los_2_f2_f1_acum_r0_l0_task_1_sess_2,Picture,[11735.97443164],[0],2,1,0,0.672998509,f2_f1,,0.0,,,,2
LN_VTA_6,trial_4_los_3_f1_f2_acum_r0_l0_task_1_sess_2,Picture,[11740.95642043],[0],2,2,0,0.84530596,f1_f2,,0.0,,,,2
LN_VTA_6,trial_6_los_4_f1_f2_acum_r1_l0_task_1_sess_2,Picture,[11750.97021801],[0],2,1,-1,1.147524034,f1_f2,,1.0,,,,1
LN_VTA_6,trial_7_los_5_f2_f1_acum_r1_l1_task_1_sess_2,Picture,[11755.96874125],[0],2,1,-1,1.035177978,f2_f1,,0.0,,,,2
LN_VTA_6,trial_14_los_6_f2_f1_acum_r3_l2_task_1_sess_2,Picture,[11790.97548951],[0],2,2,-1,1.290345609,f2_f1,,1.0,,,,1
LN_VTA_6,trial_15_los_7_f2_f1_acum_r3_l3_task_1_sess_2,Picture,[11795.95739886],[0],2,1,0,0.745284521,f2_f1,,0.0,,,,2
LN_VTA_6,trial_17_los_8_f1_f2_acum_r3_l3_task_1_sess_2,Picture,[11805.97139182],[0],2,2,0,1.158388802,f1_f2,,0.0,,,,2
LN_VTA_6,trial_19_los_9_f1_f2_acum_r3_l3_task_1_sess_2,Picture,[11815.96843335],[0],2,2,0,0.917629605,f1_f2,,0.0,,,,2
LN_VTA_6,trial_23_los_10_f1_f2_acum_r4_l3_task_1_sess_2,Picture,[11835.96271407],[0],2,2,0,1.416205297,f1_f2,,0.0,,,,2
LN_VTA_6,trial_25_los_11_f2_f1_acum_r4_l3_task_1_sess_2,Picture,[11845.95987191],[0],2,1,0,0.932843891,f2_f1,,0.0,,,,2
LN_VTA_6,trial_31_los_12_f1_f2_acum_r6_l3_task_1_sess_2,Picture,[11875.96800381],[0],2,2,-1,0.903314301,f1_f2,,0.0,,,,2
LN_VTA_6,trial_36_los_13_f1_f2_acum_r8_l4_task_1_sess_2,Picture,[11900.97758929],[0],2,2,-1,0.88370032,f1_f2,,0.0,,,,2
LN_VTA_6,trial_38_los_14_f2_f1_acum_r8_l5_task_1_sess_2,Picture,[11910.95814313],[0],2,1,0,1.217413773,f2_f1,,0.0,,,,2
LN_VTA_6,trial_39_los_15_f2_f1_acum_r8_l5_task_1_sess_2,Picture,[11915.97337224],[0],2,1,-1,1.165314011,f2_f1,,0.0,,,,2
LN_VTA_6,trial_40_los_16_f1_f2_acum_r8_l6_task_1_sess_2,Picture,[11920.95524472],[0],2,1,-1,1.060283546,f1_f2,,1.0,,,,1
LN_VTA_6,trial_41_los_17_f1_f2_acum_r8_l7_task_1_sess_2,Picture,[11925.95387743],[0],2,1,-1,1.134214146,f1_f2,,1.0,,,,1
LN_VTA_6,trial_49_los_18_f2_f1_acum_r10_l8_task_1_sess_2,Picture,[11965.95922647],[0],2,1,0,1.385898741,f2_f1,,0.0,,,,2
LN_VTA_6,trial_53_los_19_f1_f2_acum_r11_l8_task_1_sess_2,Picture,[11985.97013704],[0],2,2,-1,0.680935976,f1_f2,,0.0,,,,2
LN_VTA_6,trial_60_los_20_f2_f1_acum_r13_l9_task_1_sess_2,Picture,[12020.9602661],[0],2,1,0,0.884065425,f2_f1,,0.0,,,,2
LN_VTA_6,trial_62_los_21_f2_f1_acum_r13_l9_task_1_sess_2,Picture,[12030.95737225],[0],2,1,-1,1.07288109,f2_f1,,0.0,,,,2
LN_VTA_6,trial_63_los_22_f2_f1_acum_r13_l10_task_1_sess_2,Picture,[12035.95601636],[0],2,2,0,0.873073126,f2_f1,,1.0,,,,1
LN_VTA_6,trial_64_los_23_f1_f2_acum_r13_l10_task_1_sess_2,Picture,[12040.97121316],[0],2,1,-1,0.84142627,f1_f2,,1.0,,,,1
LN_VTA_6,trial_66_los_24_f1_f2_acum_r14_l11_task_1_sess_2,Picture,[12050.96852458],[0],2,1,-1,0.667905476,f1_f2,,1.0,,,,1
LN_VTA_6,trial_67_los_25_f2_f1_acum_r14_l12_task_1_sess_2,Picture,[12055.96693606],[0],2,1,-1,1.018823332,f2_f1,,0.0,,,,2
LN_VTA_6,trial_74_los_26_f2_f1_acum_r16_l13_task_1_sess_2,Picture,[12090.95703242],[0],2,1,0,0.972213068,f2_f1,,0.0,,,,2
LN_VTA_6,trial_75_los_27_f2_f1_acum_r16_l13_task_1_sess_2,Picture,[12095.9556408],[0],2,1,0,0.850526713,f2_f1,,0.0,,,,2
LN_VTA_6,trial_77_los_28_f1_f2_acum_r16_l13_task_1_sess_2,Picture,[12105.96940113],[0],2,2,0,0.715309051,f1_f2,,0.0,,,,2
LN_VTA_6,trial_79_los_29_f1_f2_acum_r16_l13_task_1_sess_2,Picture,[12115.96668936],[0],2,2,0,0.731350668,f1_f2,,0.0,,,,2
LN_VTA_6,trial_83_los_30_f1_f2_acum_r17_l13_task_1_sess_2,Picture,[12135.97757104],[0],2,2,0,0.852811231,f1_f2,,0.0,,,,2
LN_VTA_6,trial_85_los_31_f2_f1_acum_r17_l13_task_1_sess_2,Picture,[12145.95802948],[0],2,1,0,0.964934728,f2_f1,,0.0,,,,2
LN_VTA_6,trial_91_los_32_f1_f2_acum_r19_l13_task_1_sess_2,Picture,[12175.96621801],[0],2,2,-1,1.280921684,f1_f2,,0.0,,,,2
LN_VTA_6,trial_96_los_33_f1_f2_acum_r21_l14_task_1_sess_2,Picture,[12200.95916755],[0],2,2,-1,1.025637356,f1_f2,,0.0,,,,2
LN_VTA_6,trial_98_los_34_f2_f1_acum_r21_l15_task_1_sess_2,Picture,[12210.97290051],[0],2,2,0,1.362395757,f2_f1,,1.0,,,,1
LN_VTA_6,trial_99_los_35_f2_f1_acum_r21_l15_task_1_sess_2,Picture,[12215.95486194],[0],2,2,0,0.7096504,f2_f1,,1.0,,,,1
LN_VTA_6,trial_100_los_36_f1_f2_acum_r21_l15_task_1_sess_2,Picture,[12220.97007661],[0],2,1,-1,1.025305892,f1_f2,,1.0,,,,1
LN_VTA_6,trial_101_los_37_f1_f2_acum_r21_l16_task_1_sess_2,Picture,[12225.96864698],[0],2,2,0,0.940532,f1_f2,,0.0,,,,2
LN_VTA_6,trial_113_los_39_f1_f2_acum_r24_l16_task_1_sess_2,Picture,[12285.9682794],[0],2,2,-1,0.976690686,f1_f2,,0.0,,,,2
LN_VTA_6,trial_120_los_40_f2_f1_acum_r27_l17_task_1_sess_2,Picture,[12320.95838261],[0],2,2,-1,1.227531606,f2_f1,,1.0,,,,1
LN_VTA_6,trial_3_los_2_f2_f1_acum_r0_l0_task_1_sess_3,Picture,[12463.01809027],[0],2,1,0,0.78097395,f2_f1,,0.0,,,,2
LN_VTA_6,trial_5_los_3_f1_f2_acum_r0_l0_task_1_sess_3,Picture,[12473.03194259],[0],2,2,0,0.990580636,f1_f2,,0.0,,,,2
LN_VTA_6,trial_6_los_4_f1_f2_acum_r0_l0_task_1_sess_3,Picture,[12478.03049243],[0],2,1,0,1.04325856,f1_f2,,1.0,,,,1
LN_VTA_6,trial_7_los_5_f2_f1_acum_r0_l0_task_1_sess_3,Picture,[12483.02905938],[0],2,2,-1,1.397351365,f2_f1,,1.0,,,,1
LN_VTA_6,trial_9_los_6_f2_f1_acum_r1_l1_task_1_sess_3,Picture,[12493.02620735],[0],2,1,0,1.187833436,f2_f1,,0.0,,,,2
LN_VTA_6,trial_20_los_7_f2_f1_acum_r5_l1_task_1_sess_3,Picture,[12548.02728536],[0],2,2,-1,1.176921533,f2_f1,,1.0,,,,1
LN_VTA_6,trial_21_los_8_f1_f2_acum_r5_l2_task_1_sess_3,Picture,[12553.02584167],[0],2,1,0,1.090530043,f1_f2,,1.0,,,,1
LN_VTA_6,trial_23_los_9_f1_f2_acum_r5_l2_task_1_sess_3,Picture,[12563.02312572],[0],2,2,0,1.08858326,f1_f2,,0.0,,,,2
LN_VTA_6,trial_30_los_10_f1_f2_acum_r8_l2_task_1_sess_3,Picture,[12598.02975614],[0],2,2,-1,1.151996711,f1_f2,,0.0,,,,2
LN_VTA_6,trial_31_los_11_f2_f1_acum_r8_l3_task_1_sess_3,Picture,[12603.02831283],[0],2,2,0,1.243037254,f2_f1,,1.0,,,,1
LN_VTA_6,trial_33_los_12_f1_f2_acum_r8_l3_task_1_sess_3,Picture,[12613.0254148],[0],2,2,0,0.936726243,f1_f2,,0.0,,,,2
LN_VTA_6,trial_37_los_13_f1_f2_acum_r8_l3_task_1_sess_3,Picture,[12633.01979587],[0],2,1,-1,1.374799249,f1_f2,,1.0,,,,1
LN_VTA_6,trial_43_los_14_f2_f1_acum_r8_l4_task_1_sess_3,Picture,[12663.02794753],[0],2,2,-1,1.130479662,f2_f1,,1.0,,,,1
LN_VTA_6,trial_45_los_15_f2_f1_acum_r9_l5_task_1_sess_3,Picture,[12673.02507459],[0],2,1,0,0.974073563,f2_f1,,0.0,,,,2
LN_VTA_6,trial_48_los_16_f1_f2_acum_r10_l5_task_1_sess_3,Picture,[12688.02082295],[0],2,1,-1,0.935702201,f1_f2,,1.0,,,,1
LN_VTA_6,trial_49_los_17_f1_f2_acum_r10_l6_task_1_sess_3,Picture,[12693.03610224],[0],2,2,0,1.2568164,f1_f2,,0.0,,,,2
LN_VTA_6,trial_57_los_18_f2_f1_acum_r12_l6_task_1_sess_3,Picture,[12733.02468421],[0],2,2,-1,0.887859778,f2_f1,,1.0,,,,1
LN_VTA_6,trial_59_los_20_f2_f1_acum_r12_l7_task_1_sess_3,Picture,[12743.02182761],[0],2,2,-1,0.848309095,f2_f1,,1.0,,,,1
LN_VTA_6,trial_65_los_23_f1_f2_acum_r13_l8_task_1_sess_3,Picture,[12773.03000626],[0],2,2,0,0.660630748,f1_f2,,0.0,,,,2
LN_VTA_6,trial_66_los_24_f1_f2_acum_r13_l8_task_1_sess_3,Picture,[12778.02861046],[0],2,2,0,0.513147767,f1_f2,,0.0,,,,2
LN_VTA_6,trial_67_los_25_f2_f1_acum_r13_l8_task_1_sess_3,Picture,[12783.02731767],[0],2,2,-1,0.529412894,f2_f1,,1.0,,,,1
LN_VTA_6,trial_69_los_26_f2_f1_acum_r14_l9_task_1_sess_3,Picture,[12793.02430257],[0],2,1,0,0.830542685,f2_f1,,0.0,,,,2
LN_VTA_6,trial_80_los_27_f2_f1_acum_r17_l9_task_1_sess_3,Picture,[12848.00869676],[0],2,1,0,1.190696687,f2_f1,,0.0,,,,2
LN_VTA_6,trial_81_los_28_f1_f2_acum_r17_l9_task_1_sess_3,Picture,[12853.02412543],[0],2,2,0,0.859225179,f1_f2,,0.0,,,,2
LN_VTA_6,trial_91_los_31_f2_f1_acum_r20_l9_task_1_sess_3,Picture,[12903.00978162],[0],2,2,0,0.87016027,f2_f1,,1.0,,,,1
LN_VTA_6,trial_93_los_32_f1_f2_acum_r20_l9_task_1_sess_3,Picture,[12913.02357312],[0],2,2,0,0.903039474,f1_f2,,0.0,,,,2
LN_VTA_6,trial_97_los_33_f1_f2_acum_r20_l9_task_1_sess_3,Picture,[12933.03459088],[0],2,2,0,1.220818694,f1_f2,,0.0,,,,2
LN_VTA_6,trial_103_los_34_f2_f1_acum_r21_l9_task_1_sess_3,Picture,[12963.02604693],[0],2,2,-1,0.770272253,f2_f1,,1.0,,,,1
LN_VTA_6,trial_105_los_35_f2_f1_acum_r22_l10_task_1_sess_3,Picture,[12973.02320668],[0],2,1,0,0.980385829,f2_f1,,0.0,,,,2
LN_VTA_6,trial_108_los_36_f1_f2_acum_r22_l10_task_1_sess_3,Picture,[12988.03580118],[0],2,2,-1,0.57380421,f1_f2,,0.0,,,,2
LN_VTA_6,trial_118_los_39_f1_f2_acum_r24_l11_task_1_sess_3,Picture,[13038.02164971],[0],2,2,-1,0.713924275,f1_f2,,0.0,,,,2
LN_VTA_7,trial_6_los_1_f2_f1_acum_r1_l0_task_2_sess_1,Picture,12010.64678,[0],2,1,-1,0.710763118,f2_f1,,0.0,,,,2
LN_VTA_7,trial_8_los_2_f1_f2_acum_r2_l1_task_2_sess_1,Picture,12020.64383,[0],2,2,0,0.811668328,f1_f2,,0.0,,,,2
LN_VTA_7,trial_9_los_3_f1_f2_acum_r2_l1_task_2_sess_1,Picture,12025.6424,[0],2,2,0,0.971834873,f1_f2,,0.0,,,,2
LN_VTA_7,trial_10_los_4_f2_f1_acum_r2_l1_task_2_sess_1,Picture,12030.6409,[0],2,1,0,0.645285356,f2_f1,,0.0,,,,2
LN_VTA_7,trial_11_los_5_f1_f2_acum_r2_l1_task_2_sess_1,Picture,12035.63949,[0],2,1,0,0.874383403,f1_f2,,1.0,,,,1
LN_VTA_7,trial_21_los_8_f2_f1_acum_r4_l1_task_2_sess_1,Picture,12085.64157,[0],2,1,0,0.793612785,f2_f1,,0.0,,,,2
LN_VTA_7,trial_25_los_9_f2_f1_acum_r4_l1_task_2_sess_1,Picture,12105.65241,[0],2,1,0,1.136879075,f2_f1,,0.0,,,,2
LN_VTA_7,trial_28_los_10_f2_f1_acum_r4_l1_task_2_sess_1,Picture,12120.64805,[0],2,1,0,0.564971638,f2_f1,,0.0,,,,2
